Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Short,Middle,Long,Buy,Sell,Profits
BHARTIARTL,EQ,433.8,425.25,433.5,416.15,419.95,419.3,426.62,35786844,1526737054160000.0,710725,12395970,0.3464,448.52566305510015,482.9977578388851,519.0262795249804,,,0.0
BHARTIARTL,EQ,419.3,425.0,444.95,422.15,440.0,439.65,436.52,33602428,1466807024975000.0,352633,11809177,0.3514,445.5671087034001,478.4348359611077,516.5063976352985,,,0.0
BHARTIARTL,EQ,439.65,446.0,447.65,434.05,442.4,443.65,441.88,21053041,930294643070000.1,164974,8199756,0.3895,444.9280724689334,474.7732742809911,514.1934961230668,,,0.0
BHARTIARTL,EQ,443.65,444.0,444.55,429.5,435.6,435.6,435.44,17852308,777364327075000.0,233149,5906122,0.3308,441.818714979289,470.64977172509725,511.69846450011227,,,0.0
BHARTIARTL,EQ,435.6,438.0,440.4,418.15,419.65,420.95,428.87,27176498,1165518470510000.0,257236,11186991,0.41159999999999997,434.86247665285936,465.41821680666595,508.81756086518806,,,0.0
BHARTIARTL,EQ,420.95,426.0,434.6,423.65,430.2,432.35,430.14,13344280,573994811510000.0,140573,3957155,0.2965,434.0249844352396,461.93735187964853,506.3900192504202,,,0.0
BHARTIARTL,EQ,432.35,432.35,437.5,423.0,423.9,424.45,429.59,15001368,644439558475000.0,175396,5145028,0.34299999999999997,430.83332295682646,457.9913148396855,503.7887487980259,,,0.0
BHARTIARTL,EQ,424.45,427.0,430.0,423.1,427.6,426.75,426.41,10876652,463789476935000.06,169406,4816462,0.4428,429.472215304551,454.70275538287655,501.3430742330092,,,0.0
BHARTIARTL,EQ,426.75,427.8,431.75,421.1,423.2,422.45,424.9,10202818,433515778605000.0,138523,3272026,0.3207,427.1314768697007,451.3077285004685,498.838532193866,,,0.0
BHARTIARTL,EQ,422.45,426.0,435.5,419.1,425.15,424.45,428.17,16705222,715265725355000.0,365775,5682695,0.34020000000000006,426.2376512464672,448.48059918462974,496.4769914892988,,,0.0
BHARTIARTL,EQ,424.45,428.0,435.0,423.3,425.0,425.2,427.95,20563361,880007486675000.0,391127,8890403,0.43229999999999996,425.89176749764476,446.030009796774,494.2142298547179,,,0.0
BHARTIARTL,EQ,425.2,428.0,430.6,411.85,413.25,415.05,420.39,14063002,591200921305000.0,204589,5415573,0.3851,422.2778449984298,442.7689561339557,491.7010797005999,,,0.0
BHARTIARTL,EQ,415.05,421.15,427.5,413.1,416.0,415.3,420.12,27781773,1167163147415000.0,338875,7740013,0.2786,419.9518966656199,439.8774870672235,489.27564859899354,,,0.0
BHARTIARTL,EQ,415.3,416.4,419.5,411.3,412.6,413.25,414.94,14110038,585485564870000.0,161300,5357383,0.3797,417.7179311104133,437.0745936917263,486.8621359450572,,,0.0
BHARTIARTL,EQ,413.25,413.4,415.5,395.0,398.9,399.2,403.13,27855540,1122931542915000.0,284076,10932320,0.3925,411.54528740694224,433.0877943557551,484.07921099442046,,,0.0
BHARTIARTL,EQ,399.2,404.45,407.3,398.35,402.1,401.65,402.24,23347957,939151581615000.0,236506,9809147,0.4201,408.24685827129485,429.77855284462294,481.46241064539123,,,0.0
BHARTIARTL,EQ,401.65,403.55,404.65,394.0,396.05,397.7,397.86,16921274,673231024235000.0,191546,6060954,0.3582,404.73123884752994,426.40186307150475,478.80328649791846,,,0.0
BHARTIARTL,EQ,397.7,397.7,413.2,396.95,405.65,405.0,407.13,25909683,1054862503845000.1,243025,7365337,0.2843,404.82082589835335,424.14903537976744,476.46032502179406,,,0.0
BHARTIARTL,EQ,405.0,405.7,420.2,403.55,419.5,419.0,413.01,23488238,970083338779999.9,207547,5941359,0.253,409.547217265569,423.6070316555814,474.63618771951485,,,0.0
BHARTIARTL,EQ,419.0,419.0,432.35,418.0,431.0,430.65,425.96,26516990,1129518191770000.0,259557,9161209,0.3455,416.58147817704605,424.3483967444676,473.2398008077842,,,0.0
BHARTIARTL,EQ,430.65,434.9,437.6,427.3,434.0,434.4,433.47,18171287,787662480220000.0,200346,6621387,0.3644,422.520985451364,425.40646024504997,472.00679125833074,,,0.0
BHARTIARTL,EQ,434.4,434.35,439.45,428.0,433.8,434.05,433.74,11736985,509085064695000.0,133452,3584745,0.3054,426.3639903009094,426.31630653504476,470.80181375806626,,,0.0
BHARTIARTL,EQ,434.05,434.05,438.9,427.5,433.3,433.35,433.0,12781318,553434661925000.0,117094,3819187,0.2988,428.69266020060627,427.05669532082953,469.6128672895562,,,0.0
BHARTIARTL,EQ,433.35,446.0,488.0,442.0,447.75,451.85,463.51,123585653,5728314020195000.0,946705,26584797,0.2151,436.4117734670709,429.66651686600534,469.0489667406814,,,0.0
BHARTIARTL,EQ,451.85,447.7,457.1,445.0,450.0,450.8,450.77,25066939,1129944346490000.0,240192,7838166,0.3127,441.20784897804725,431.8910940380048,468.4696344631995,,,0.0
BHARTIARTL,EQ,450.8,454.9,454.9,430.5,432.75,433.75,439.21,23051352,1012444058485000.0,211345,6426190,0.2788,438.7218993186982,432.0867683497937,467.36742384532016,,,0.0
BHARTIARTL,EQ,433.75,435.0,460.0,435.0,455.55,457.4,451.11,28174600,1270976965320000.0,262756,9622899,0.34149999999999997,444.94793287913217,434.75131904981544,467.05099769150047,,,0.0
BHARTIARTL,EQ,457.4,458.0,460.7,447.45,454.9,454.6,454.62,16036760,729060597095000.0,162571,5662537,0.3531,448.1652885860882,436.84065388667693,466.65572792351634,,,0.0
BHARTIARTL,EQ,454.6,453.0,455.55,447.15,451.5,453.05,451.71,10003680,451878487725000.0,98671,3323113,0.3322,449.79352572405884,438.54690084597405,466.22380005292854,,,0.0
BHARTIARTL,EQ,453.05,457.0,461.9,452.6,458.0,457.3,457.5,9234395,422473799270000.0,109959,3414270,0.3697,452.2956838160393,440.52091128323997,465.940504813153,,,0.0
BHARTIARTL,EQ,457.3,457.0,460.35,448.75,450.25,449.9,453.18,11970462,542477615160000.06,130841,5122085,0.4279,451.4971225440262,441.508183779741,465.43128243813226,,,0.0
BHARTIARTL,EQ,449.9,456.3,474.75,452.55,473.0,471.8,465.43,24493687,1140021566660000.0,229825,9179644,0.37479999999999997,458.26474836268414,444.69679601345246,465.6334639480328,,,0.0
BHARTIARTL,EQ,471.8,474.0,474.15,465.0,467.0,466.4,468.15,9620279,450374158700000.0,147987,2818260,0.2929,460.9764989084561,446.9813438015101,465.657798425873,,,0.0
BHARTIARTL,EQ,466.4,467.95,481.35,464.05,477.5,478.6,473.3,15737416,744858086010000.0,172984,3583404,0.2277,466.8509992723041,450.30962340135113,466.06866196790884,,,0.0
BHARTIARTL,EQ,478.6,476.85,483.2,475.05,479.0,479.85,479.9,14512799,696469377225000.0,123986,7371521,0.5079,471.1839995148694,453.41913672752474,466.5061647625784,,,0.0
BHARTIARTL,EQ,479.85,477.0,478.0,470.0,477.25,475.75,474.37,8272841,392440613190000.0,99267,2870860,0.34700000000000003,472.7059996765796,455.7697539141011,466.7996198494807,,,0.0
BHARTIARTL,EQ,475.75,487.0,487.0,479.0,479.9,481.5,482.61,3940508,190174683465000.0,63522,1635737,0.41509999999999997,475.6373331177198,458.4782008705115,467.26629858441777,,,0.0
BHARTIARTL,EQ,481.5,490.9,494.95,481.25,484.5,484.55,487.48,18699305,911548794395000.1,211335,8583821,0.459,478.60822207847986,461.2226007788787,467.8149875182458,,,0.0
BHARTIARTL,EQ,484.55,483.95,485.0,471.1,477.8,478.4,477.45,10311000,492294348205000.0,140865,4019915,0.3899,478.5388147189866,463.03074806531254,468.15101966052373,,,0.0
BHARTIARTL,EQ,478.4,476.0,481.45,467.0,468.4,468.55,473.25,11329235,536150458930000.0,129354,3920784,0.3461,475.2092098126578,463.61172195317437,468.1636857030468,,,0.0
BHARTIARTL,EQ,468.55,470.5,485.95,465.35,483.15,483.7,475.15,11867647,563894117780000.0,132087,3992484,0.33640000000000003,478.0394732084385,465.72627753705075,468.6569020299342,,,0.0
BHARTIARTL,EQ,483.7,486.75,486.75,475.1,476.75,477.25,479.21,10005675,479477064960000.06,149571,2732654,0.2731,477.77631547229237,466.9393009542033,468.9296987908887,,,0.0
BHARTIARTL,EQ,477.25,478.4,481.25,471.2,475.5,474.25,475.07,9173967,435826292535000.06,129133,3180607,0.3467,476.60087698152824,467.7088482221819,469.0985972419716,,,0.0
BHARTIARTL,EQ,474.25,476.5,477.9,458.65,464.3,464.1,467.61,14229948,665400638915000.0,208648,5602463,0.3937,472.4339179876855,467.3289694619522,468.93991161524235,,,0.0
BHARTIARTL,EQ,464.1,468.7,469.65,460.1,469.0,468.4,465.71,11322533,527304045105000.0,133329,3915411,0.3458,471.08927865845703,467.4417095185888,468.92277156396483,,,0.0
BHARTIARTL,EQ,468.4,468.3,472.65,462.0,465.0,463.25,465.57,18151096,845052717760000.0,185490,10410609,0.5736,468.4761857723047,467.0004769376847,468.7426835778072,,,0.0
BHARTIARTL,EQ,463.25,467.75,482.5,460.5,479.2,479.45,474.19,18193356,862705918160000.0,199549,6039234,0.3319,472.13412384820316,468.31095304950736,469.08259838486094,,,0.0
BHARTIARTL,EQ,479.45,481.0,487.9,474.05,484.2,484.9,481.44,20562558,989956313750000.0,189680,7813359,0.38,476.38941589880216,470.0571685179803,469.5847381186749,,,0.0
BHARTIARTL,EQ,484.9,487.1,489.15,474.0,479.9,479.9,480.22,19723853,947169466129999.9,172391,10218376,0.5181,477.55961059920145,471.0932560424034,469.9122067498281,,,0.0
BHARTIARTL,EQ,479.9,486.85,497.8,483.4,494.5,493.75,492.11,31039563,1527496884515000.0,284386,7302086,0.2353,482.9564070661343,473.47817645899255,470.6689620911034,,,0.0
BHARTIARTL,EQ,493.75,498.0,510.5,494.6,509.5,508.95,503.24,22125752,1113463955500000.0,205788,7665713,0.3465,491.62093804408954,477.2120526212039,471.8842331358303,,,0.0
BHARTIARTL,EQ,508.95,514.0,516.25,499.65,502.95,503.6,506.57,19298806,977615572195000.1,171688,6448682,0.33409999999999995,495.61395869605974,479.98973129265613,472.89108287755,,,0.0
BHARTIARTL,EQ,503.6,504.9,506.9,499.1,502.75,503.05,502.84,11608846,583738500810000.0,147016,4165777,0.3588,498.0926391307065,482.41712799869237,473.84850881794523,,,0.0
BHARTIARTL,EQ,503.05,501.5,508.75,494.1,504.7,505.15,501.69,13194186,661937624880000.0,126519,5034510,0.3816,500.4450927538044,484.81006189356685,474.8422069507088,,,0.0
BHARTIARTL,EQ,505.15,508.5,508.5,497.3,505.1,504.4,504.23,13760737,693861185775000.0,137007,4735575,0.34409999999999996,501.76339516920297,486.8721606416124,475.78054958719423,,,0.0
BHARTIARTL,EQ,504.4,507.0,512.0,501.15,502.7,503.05,504.79,13886923,700994401175000.0,162325,5284910,0.38060000000000005,502.19226344613537,488.57509110039007,476.646246425696,,,0.0
BHARTIARTL,EQ,503.05,505.85,506.8,498.1,504.25,504.2,502.65,13074733,657201308615000.0,146690,4576353,0.35000000000000003,502.86150896409026,490.2198183529806,477.52096876138825,,,0.0
BHARTIARTL,EQ,504.2,504.2,518.8,502.1,518.3,516.2,509.87,17381441,886233960870000.1,164008,6305309,0.3628,507.30767264272686,492.95457431582474,478.74887451499495,,,0.0
BHARTIARTL,EQ,516.2,517.0,522.5,512.0,514.0,515.1,516.61,19654749,1015385836185000.0,183941,7095595,0.36100000000000004,509.90511509515125,495.28567175626426,479.9028784986459,,,0.0
BHARTIARTL,EQ,515.1,513.9,514.9,505.05,510.0,510.65,510.29,10797760,551004141330000.0,139048,3776733,0.3498,510.1534100634342,496.9029694661312,480.878977593927,,,0.0
BHARTIARTL,EQ,510.65,507.5,511.2,480.15,490.8,490.9,496.79,15253094,757754776705000.0,175878,5559934,0.36450000000000005,503.73560670895614,496.27107794338053,481.19710528935786,,,0.0
BHARTIARTL,EQ,490.9,494.0,505.0,485.55,500.35,500.3,498.24,21233811,1057957324525000.0,205917,8132751,0.383,502.59040447263743,496.6951750019721,481.803546391283,,,0.0
BHARTIARTL,EQ,500.3,500.3,509.5,498.4,507.0,507.2,503.97,13081361,659263449620000.0,177939,5472751,0.41840000000000005,504.12693631509165,497.8009460543961,482.60978301378196,,,0.0
BHARTIARTL,EQ,507.2,520.0,523.0,510.45,516.25,517.3,517.81,20849597,1079611599100000.0,208082,5055582,0.2425,508.51795754339446,499.8534780486702,483.71105974350314,,,0.0
BHARTIARTL,EQ,517.3,520.1,527.0,516.6,521.5,521.6,522.37,12882390,672934319860000.0,134281,4002208,0.31070000000000003,512.878638362263,502.1425856224944,484.9138832437094,,,0.0
BHARTIARTL,EQ,521.6,523.0,524.95,515.1,520.65,520.25,520.49,11246474,585372783745000.0,132122,3032301,0.2696,515.3357589081754,504.0486292411792,486.03566472803607,,,0.0
BHARTIARTL,EQ,520.25,523.4,523.4,513.3,516.0,516.15,516.11,10494434,541632283570000.0,140094,4281397,0.408,515.6071726054503,505.3224577421077,486.9916753715905,,,0.0
BHARTIARTL,EQ,516.15,517.1,518.45,506.3,509.5,509.7,511.71,15524994,794428529980000.0,160584,5813056,0.3744,513.6381150703003,505.7832516639911,487.71257456614313,,,0.0
BHARTIARTL,EQ,509.7,512.25,516.4,508.2,515.0,515.15,511.92,10185843,521435897020000.0,115803,2857212,0.2805,514.1420767135335,506.7692251730447,488.58360394499573,,515.15,51515.0
